HOSPITAL_NAME,CITY,STATE_FULL,LATITUDE,LONGITUDE,nearest_burn_center,nearest_burn_distance_miles,distance_score
AMITA Health Adventist Medical Center GlenOaks,Glendale Heights,Illinois,41.9149461,-88.0571349,Loyola University Medical Center (Loyola Burn Center),12.070677767878394,0.00843186218302927
AMITA Health Adventist Medical Center Hinsdale,Hinsdale,Illinois,41.8056888,-87.9205187,Loyola University Medical Center (Loyola Burn Center),5.7016454289614815,0.003982832563175284
Advocate Good Samaritan Hospital	,Downers Grove,Illinois,41.8200584,-88.0083351,Loyola University Medical Center (Loyola Burn Center),9.297020765733576,0.006494349308042643
Northwestern Medicine Central Dupage Hospital	,Winfield,Illinois,41.8731919,-88.1558292,Loyola University Medical Center (Loyola Burn Center),16.53204686908669,0.011548310996626041
Edward Hospital	,Naperville,Illinois,41.7600377,-88.1526392,Loyola University Medical Center (Loyola Burn Center),17.702974538963524,0.012366251871907345
Elmhurst Memorial Hospital	,Elmhurst,Illinois,41.8642605,-87.9353455,Loyola University Medical Center (Loyola Burn Center),5.17180910823101,0.003612720219703467
Memorial Hospital of Carbondale	,Carbondale,Illinois,37.7279488,-89.2204936,Barnes-Jewish Hospital (Burn Center),84.61987674373309,0.059110445359315575
AMITA Health St. Mary's Hospital,Kankakee,Illinois,41.121007,-87.8718094,University of Chicago Medical Center (University of Chicago Burn Center),48.13435915820309,0.03362381885219837
Riverside Medical Center,Kankakee,Illinois,41.1242397,-87.8829562,University of Chicago Medical Center (University of Chicago Burn Center),48.09033759469322,0.033593067989344215
Advocate Sherman Hospital	,Elgin,Illinois,42.0699256,-88.3311591,Loyola University Medical Center (Loyola Burn Center),29.38031827003428,0.02052335414053626
Northwestern Medicine Delnor Hospital,Geneva,Illinois,41.8854417,-88.3439492,Loyola University Medical Center (Loyola Burn Center),26.24430263327807,0.018332718936660643
AMITA Health Mercy Medical Center	,Aurora,Illinois,41.7852547,-88.3253583,Loyola University Medical Center (Loyola Burn Center),25.73956220365304,0.017980137099696467
AMITA Health Saint Joseph Hospital	,Elgin,Illinois,42.0351835,-88.32796,Loyola University Medical Center (Loyola Burn Center),28.12039669504477,0.01964324738215628
Rush Copley Medical Center	,Aurora,Illinois,41.7311915,-88.2669372,Loyola University Medical Center (Loyola Burn Center),23.911978874763385,0.01670349538549155
Advocate Good Shepherd Hospital	,Barrington,Illinois,,,,,
Advocate Condell Medical Center	,Libertyville,Illinois,42.2732057,-87.95563,Loyola University Medical Center (Loyola Burn Center),29.327917667002282,0.02048675017582359
NorthShore Highland Park Hospital,Highland Park,Illinois,42.190441,-87.8076599,Loyola University Medical Center (Loyola Burn Center),22.994408575481362,0.01606253499738678
Northwestern Medicine Lake Forest Hospital	,Lake Forest,Illinois,42.2510836,-87.8635104,Loyola University Medical Center (Loyola Burn Center),27.18001147761261,0.01898634984045845
Vista Medical Center East	,Waukegan,Illinois,42.3784222,-87.8311026,John H. Stroger Jr. Hospital of Cook County (Sumner L. Koch Burn Center),35.89149836481075,0.025071679782542725
Decatur Memorial Hospital	,Decatur,Illinois,39.8678159,-88.9615567,Memorial Medical Center (Regional Burn Center),37.03037555645303,0.02586723208772293
Morris Hospital & Healthcare Centers,Morris,Illinois,41.3699631,-88.4270152,Loyola University Medical Center (Loyola Burn Center),45.53060989754559,0.03180499348487293
Northwestern Medicine Huntley,Huntley,Illinois,42.1781895,-88.4006903,OSF Saint Anthony Medical Center (w/ Burn Unit),31.577781725453207,0.02205837225340834
Northwestern Medicine McHenry Hospital,McHenry,Illinois,42.3180217,-88.2806473,OSF Saint Anthony Medical Center (w/ Burn Unit),37.263485691130015,0.026030069052379076
Carle BroMenn Medical Center,Normal,Illinois,40.4966722,-88.9908518,Memorial Medical Center (Regional Burn Center),59.085767649799756,0.041273825661006576
OSF St. Joseph Medical Center	,Bloomington,Illinois,40.4821308,-88.9551966,Memorial Medical Center (Regional Burn Center),59.43552438066717,0.04151814504463794
OSF St. Francis Medical Center/OSF Children's Hospital of Illinois	,Peoria,Illinois,40.7023663,-89.5899846,Memorial Medical Center (Regional Burn Center),61.847816410319695,0.04320322970437243
UnityPoint Health - Methodist Hospital,Peoria,Illinois,40.7006531,-89.5953017,Memorial Medical Center (Regional Burn Center),61.71463265382646,0.04311019540245797
"Genesis Medical Center, Silvis",Silvis,Illinois,41.4942552,-90.4189067,University of Iowa Hospitals and Clinics/Stead Family Children's Hospital (UI Burn Center),59.516556908445864,0.041574749580001374
UnityPoint Health - Trinity Rock Island,Rock Island,Illinois,41.4823801,-90.5698144,University of Iowa Hospitals and Clinics/Stead Family Children's Hospital (UI Burn Center),52.071154888573425,0.03637383170810904
Memorial Medical Center (Regional Burn Center),Springfield,Illinois,39.808629,-89.65526,Memorial Medical Center (Regional Burn Center),0.0,0.0
St. John's Hospital/St. John's Children's Hospital	,Springfield,Illinois,39.8060876,-89.6448957,Memorial Medical Center (Regional Burn Center),0.5774632486417529,0.0004033817008410988
Presence St. Joseph Medical Center	,Joliet,Illinois,,,,,
Silver Cross Hospital	,New Lenox,Illinois,41.5439385,-87.9848497,Loyola University Medical Center (Loyola Burn Center),23.050364649536146,0.016101622604048675
AMITA Health Adventist Medical Center Bolingbrook	,Bolingbrook,Illinois,41.6814308,-88.0846096,Loyola University Medical Center (Loyola Burn Center),17.735016434518297,0.012388634446655536
OSF Saint Anthony Medical Center (w/ Burn Unit),Rockford,Illinois,42.26604,-89.0063305,OSF Saint Anthony Medical Center (w/ Burn Unit),0.0,0.0
Mercyhealth Javon Bea Hospital - Riverside Campus,Rockford,Illinois,42.3160959,-88.9603764,OSF Saint Anthony Medical Center (w/ Burn Unit),4.18072272561484,0.0029204058401468514
SwedishAmerican - A Division of UW Health,Rockford,Illinois,42.265438,-89.0743151,OSF Saint Anthony Medical Center (w/ Burn Unit),3.476433087782655,0.0024284307185062416
Lutheran Hospital (Lutheran Hospital Burn Center),Fort Wayne,Indiana,41.0389971,-85.2497135,Lutheran Hospital (Lutheran Hospital Burn Center),0.0,0.0
Parkview Regional Medical Center,Fort Wayne,Indiana,41.1865271,-85.1012666,Lutheran Hospital (Lutheran Hospital Burn Center),12.791517167950236,0.008935397990577514
Ascension St. Vincent Indianapolis Hospital/Peyton Manning Children's Hospital (Burn Center),Indianapolis,Indiana,39.9118493,-86.1982465,Ascension St. Vincent Indianapolis Hospital/Peyton Manning Children's Hospital (Burn Center),0.0,0.0
Eskenazi Health (Richard M. Fairbanks Burn Center),Indianapolis,Indiana,39.7782095,-86.184366,Eskenazi Health (Richard M. Fairbanks Burn Center),0.0,0.0
Indiana University Health Methodist Hospital,Indianapolis,Indiana,39.7675381,-86.1634783,Riley Hospital for Children at Indiana University Health (Burn Program at Riley IU Health),1.1063430681660025,0.0007728258890938088
Memorial Hospital of South Bend,South Bend,Indiana,41.6839974,-86.2506195,Bronson Methodist Hospital (Bronson Methodist Hospital Burn Center),53.92183930443463,0.03766661047653477
Ascension St. Vincent Evansville,Evansville,Indiana,37.9657196,-87.5041626,UL Hospital (University of Louisville Burn Center),97.60838793529852,0.06818345173360986
Deaconess Midtown Hospital,Evansville,Indiana,37.9838544,-87.5714263,UL Hospital (University of Louisville Burn Center),100.94752014714646,0.0705159721738572
University of Iowa Hospitals and Clinics/Stead Family Children's Hospital (UI Burn Center),Iowa City,Iowa,41.6584652,-91.5492715,University of Iowa Hospitals and Clinics/Stead Family Children's Hospital (UI Burn Center),0.0,0.0
UnityPoint Health - Iowa Methodist Medical Center/Blank Children's Hospital,Des Moines,Iowa,41.589827,-93.6347732,University of Iowa Hospitals and Clinics/Stead Family Children's Hospital (UI Burn Center),107.81598422002808,0.07531387528959957
MercyOne Des Moines Medical Center,Des Moines,Iowa,41.5993907,-93.625627,University of Iowa Hospitals and Clinics/Stead Family Children's Hospital (UI Burn Center),107.30897873263346,0.07495971121712905
MercyOne Siouxland Medical Center,Sioux City,Iowa,42.4971549,-96.4006147,CHI Health St. Elizabeth Regional Burn Center,117.2743287482639,0.08192091584484677
Overland Park Regional Medical Center,Overland Park,Kansas,38.9369489,-94.7259332,HCA Research Medical Center (The Grossman Burn Center),10.252744623326185,0.00716196151733372
Ascension Via Christi St. Francis (Ascension Via Christi Regional Burn Center),Wichita,Kansas,37.6981691,-97.3327118,Ascension Via Christi St. Francis (Ascension Via Christi Regional Burn Center),0.0,0.0
Wesley Healthcare Center/Wesley Children's Hospital,Wichita,Kansas,37.6964124,-97.2977983,Ascension Via Christi St. Francis (Ascension Via Christi Regional Burn Center),1.9126067667915694,0.00133603406354126
Stormont Vail Health,Topeka,Kansas,39.0525284,-95.6963518,The University of Kansas Hospital (Burnett Burn Center),58.34022464800771,0.04075303337713324
The University of Kansas Hospital (Burnett Burn Center),Kansas City,Kansas,39.0559267,-94.6090332,The University of Kansas Hospital (Burnett Burn Center),0.0,0.0
University of Kentucky Albert B. Chandler Hospital ,Lexington,Kentucky,38.032772,-84.506765,UL Hospital (University of Louisville Burn Center),68.92000884560954,0.048143445414952815
UL Hospital (University of Louisville Burn Center),Louisville,Kentucky,38.2483107,-85.7450689,UL Hospital (University of Louisville Burn Center),0.0,0.0
Pikeville Medical Center,Pikeville,Kentucky,37.4733601,-82.5213905,Cabell Huntington Hospital (Cabell Huntington Burn Intensive Care Unit),64.92777130986394,0.04535470419008952
Ochsner LSU Health Shreveport (LSU Health Burn Center),Shreveport,Louisiana,32.4811491,-93.7607856,Ochsner LSU Health Shreveport (LSU Health Burn Center),0.0,0.0
Our Lady of the Lake Regional Medical Center,Baton Rouge,Louisiana,30.4037402,-91.1062235,Baton Rouge General Regional Burn Center,0.9348889028771541,0.0006530581411493625
Ochsner Lafayette General Medical Center,Lafayette,Louisiana,,,,,
University Medical Center New Orleans (UMC Burn Center),New Orleans,Louisiana,29.9597986,-90.0821311,University Medical Center New Orleans (UMC Burn Center),0.0,0.0
Rapides Regional Medical Center - Alexandria,Alexandria,Louisiana,,,,,
Lakeview Regional Medical Center,Covington,Louisiana,30.4111304,-90.0803218,University Medical Center New Orleans (UMC Burn Center),31.18454923185285,0.021783683271091987
North Oaks Medical Center,Hammond,Louisiana,,,,,
Maine Medical Center (Maine Medical Center Burn Unit),Portland,Maine,43.6531775,-70.2762545,Maine Medical Center (Maine Medical Center Burn Unit),0.0,0.0
Northern Light Eastern Maine Medical Center,Bangor,Maine,44.8084356,-68.7511855,Maine Medical Center (Maine Medical Center Burn Unit),109.86981536794181,0.07674856036026774
Johns Hopkins Hospital (Johns Hopkins Pediatric Burn Center),Baltimore,Maryland,39.2968851,-76.5924306,Johns Hopkins Hospital (Johns Hopkins Pediatric Burn Center),0.0,0.0
Johns Hopkins Bayview Medical Center (Johns Hopkins Adult Burn Center),Baltimore,Maryland,39.2908385,-76.5450507,Johns Hopkins Bayview Medical Center (Johns Hopkins Adult Burn Center),0.0,0.0
Sinai Hospital of Baltimore,Baltimore,Maryland,39.3528965,-76.6622872,Johns Hopkins Hospital (Johns Hopkins Pediatric Burn Center),5.37756654283683,0.0037564502044725723
Walter Reed National Military Medical Center,Bethesda,Maryland,39.0001457,-77.0936267,MedStar Washington Hospital Center (The Burn Center at MedStar Washington Hospital Center),6.5025308872548155,0.004542283816748808
Suburban Hospital,Bethesda,Maryland,38.998192,-77.1108161,MedStar Washington Hospital Center (The Burn Center at MedStar Washington Hospital Center),7.0460860006675325,0.004921979298088994
University of Maryland Capital Region Medical Center,Cheverly,Maryland,38.9306526,-76.9209679,Children's National Health System (Children's National Trauma and Burn Center),5.005643720715349,0.003496646899375907
St. Luke's Hospital,New Bedford,Massachusetts,41.6266537,-70.9379671,Rhode Island Hospital/Hasbro Children's Hospital (Rhode Island Burn Center),27.431674565070722,0.019162146801557794
Baystate Medical Center,Springfield,Massachusetts,42.1215221,-72.6030062,Rhode Island Hospital/Hasbro Children's Hospital (Rhode Island Burn Center),64.98258076619952,0.0453929908373711
"Lahey Hospital & Medical Center, Burlington",Burlington,Massachusetts,42.4847838,-71.2050997,Massachusetts General Hospital (Sumner M. Redstone Burn Center),10.923695015347691,0.0076306478120030845
South Shore Hospital,South Weymouth,Massachusetts,42.1755403,-70.9541427,Brigham and Women's Hospital (Burn Center),13.680024961897681,0.009556057029877593
Beth Israel Deaconess Medical Center,Boston,Massachusetts,42.3397971,-71.1048718,Brigham and Women's Hospital (Burn Center),0.30511048353524,0.00021313215357406958
Boston Medical Center,Boston,Massachusetts,,,,,
Brigham and Women's Hospital (Burn Center),Boston,Massachusetts,42.3368278,-71.1092936,Brigham and Women's Hospital (Burn Center),0.0,0.0
Massachusetts General Hospital (Sumner M. Redstone Burn Center),Boston,Massachusetts,42.3628605,-71.068753,Massachusetts General Hospital (Sumner M. Redstone Burn Center),0.0,0.0
Tufts Medical Center,Boston,Massachusetts,42.3497124,-71.0637752,Shriners Burn Center at Shriners Hospitals for Children-Boston,0.9318706858889697,0.0006509497931201763
McLaren Northern Michigan,Petoskey,Michigan,45.3729582,-84.970761,Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),169.6005745688058,0.11847293900366478
Ascension Genesys Hospital,Grand Blanc,Michigan,42.892137,-83.6424515,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),42.36982388035463,0.02959705515700847
Hurley Medical Center/Hurley Children's Hospital (Hurley Medical Center Regional Burn Center),Flint,Michigan,,,,,
Munson Medical Center,Traverse City,Michigan,44.7608506,-85.6422724,Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),123.79184383564561,0.08647366673832668
Sparrow Hospital,Lansing,Michigan,42.7341598,-84.5352782,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),51.66340821993059,0.036089003980809845
Henry Ford Allegiance Health,Jackson,Michigan,42.2512962,-84.3938707,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),34.14782751239363,0.023853654365670836
Ascension Borgess Hospital,Kalamazoo,Michigan,42.3084383,-85.562373,Bronson Methodist Hospital (Bronson Methodist Hospital Burn Center),1.8735655777666695,0.0013087621959916543
Bronson Methodist Hospital (Bronson Methodist Hospital Burn Center),Kalamazoo,Michigan,42.2850893,-85.5810138,Bronson Methodist Hospital (Bronson Methodist Hospital Burn Center),0.0,0.0
Mercy Health Saint Mary's,Grand Rapids,Michigan,42.9590082,-85.6637586,Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),0.7112351129367341,0.0004968268201121794
Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),Grand Rapids,Michigan,42.9692817,-85.6646398,Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),0.0,0.0
Metro Health - University of Michigan Health,Wyoming,Michigan,,,,,
McLaren Lapeer Region,Lapeer,Michigan,43.0624982,-83.3214562,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),50.83072705130343,0.035507342122935395
Henry Ford Macomb Hospital,Clinton Township,Michigan,,,,,
McLaren Macomb Hospital,Mount Clemens,Michigan,42.5876456,-82.8968689,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),18.07329412324093,0.012624935249788008
UP Health System-Marquette,Marquette,Michigan,46.5547295,-87.4005914,Miller-Dwan Burn Center at Essentia Health Duluth,223.08166457270576,0.15583166806452092
MidMichigan Medical Center-Midland,Midland,Michigan,43.6393389,-84.2617999,Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),84.37113257617465,0.05893668738316725
Mercy Health Muskegon,Muskegon,Michigan,43.2224032,-86.2421924,Spectrum Health - Butterworth Hospital/Helen DeVos Children's Hospital (Spectrum Health Regional Burn Center),33.984869192125515,0.023739821313003718
"Ascension Providence Hospital, Southfield Campus",Southfield,Michigan,,,,,
"Providence Park Hospital, Novi Campus",Novi,Michigan,42.4882016,-83.5206089,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),17.721803195424435,0.012379404458648787
Beaumont Hospital - Troy,Troy,Michigan,42.617582,-83.0943996,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),18.364097852088964,0.012828073549982116
Beaumont Hospital - Royal Oak,Royal Oak,Michigan,42.5158223,-83.1904061,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),13.183235727347801,0.009209029427924348
Beaumont Hospital - Farmington Hills,Farmington Hills,Michigan,42.4451219,-83.3245969,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),15.158020050057655,0.01058849705770459
McLaren Oakland,Pontiac,Michigan,42.6384742,-83.291472,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),23.095576166123188,0.01613320469780336
St. Joseph Mercy Oakland,Pontiac,Michigan,42.6156063,-83.2752186,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),21.317113128719303,0.014890875516511914
Ascension St. Mary's of Michigan,Saginaw ,Michigan,43.4243261,-83.9385504,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),79.64230063589372,0.055633404835665035
Covenant HealthCare,Saginaw ,Michigan,43.4284712,-83.9566919,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),80.05423453189982,0.055921157512559855
St. Joseph Mercy Ann Arbor,Ypsilanti,Michigan,42.2596347,-83.6609893,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),3.729985280762325,0.002605547297087992
University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),Ann Arbor,Michigan,42.2821095,-83.7273205,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),0.0,0.0
Ascension St. John Hospital,Detroit,Michigan,42.4203545,-82.9137419,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),8.5530651596376,0.005974665884996893
Beaumont Hospital - Trenton,Trenton,Michigan,42.1162283,-83.2115665,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),18.246957560208937,0.012746246264372634
Beaumont Hospital - Dearborn,Dearborn,Michigan,42.2901126,-83.2147366,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),9.271196812296957,0.006476310220214619
DMC - Sinai-Grace Hospital,Detroit,Michigan,42.4190793,-83.1823821,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),7.939274012735614,0.00554590766119496
Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),Detroit,Michigan,42.3534138,-83.0547199,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),0.0,0.0
Henry Ford Hospital,Detroit,Michigan,42.3678522,-83.0855196,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),1.8622303170840468,0.0013008440527255878
St. Mary Mercy Livonia Hospital,Livonia,Michigan,,,,,
Mercy Hospital,Coon Rapids,Minnesota ,45.1826851,-93.3683036,Hennepin Healthcare/Hennepin Healthcare Children's Hospital (Hennepin Healthcare Burn Center),15.444761902514129,0.010788797971084408
Essentia Health St. Mary's Medical Center,Duluth,Minnesota ,46.7929137,-92.0942394,Miller-Dwan Burn Center at Essentia Health Duluth,0.020061480187871017,1.4013764544510102e-05
St. Luke's Hospital,Duluth,Minnesota ,46.7964427,-92.0879126,Miller-Dwan Burn Center at Essentia Health Duluth,0.36608151288485186,0.00025572291165075717
Hennepin Healthcare/Hennepin Healthcare Children's Hospital (Hennepin Healthcare Burn Center),Minneapolis,Minnesota ,44.9720864,-93.2621894,Hennepin Healthcare/Hennepin Healthcare Children's Hospital (Hennepin Healthcare Burn Center),0.0,0.0
University of Minnesota Medical Center,Minneapolis,Minnesota ,44.9719889,-93.2328953,Hennepin Healthcare/Hennepin Healthcare Children's Hospital (Hennepin Healthcare Burn Center),1.4319331472517234,0.0010002638778965646
North Memorial Health Hospital,Robbinsdale,Minnesota ,45.013967,-93.320275,Hennepin Healthcare/Hennepin Healthcare Children's Hospital (Hennepin Healthcare Burn Center),4.0532761721985215,0.0028313792092671715
"Mayo Clinic Hospital, Saint Mary's Campus",Rochester,Minnesota ,44.0191461,-92.4799394,Regions Hospital/Gillette Children's Specialty Healthcare (Regions Hospital Burn Center),71.52579476609593,0.04996369347248017
CentraCare - St. Cloud Hospital,Saint Cloud,Minnesota ,,,,,
Regions Hospital/Gillette Children's Specialty Healthcare (Regions Hospital Burn Center),Saint Paul,Minnesota ,44.9565767,-93.0955384,Regions Hospital/Gillette Children's Specialty Healthcare (Regions Hospital Burn Center),0.0,0.0
Forrest General Hospital,Hattiesburg,Mississippi,,,,,
Memorial Hospital at Gulfport,Gulfport,Mississippi,30.3679172,-89.1154773,University Medical Center New Orleans (UMC Burn Center),64.26297728224519,0.04489031836778722
University of Mississippi Medical Center,Jackson,Mississippi,32.3309299,-90.1723002,Baton Rouge General Regional Burn Center,144.45773378435294,0.10090963622471763
